drone_id,package_weight,package_length,package_width,package_height,package_destination_city,package_destination_country,package_origin_country,package_delivery_date,package_value,package_insurance,drone_cost,drone_manufacture,drone_model
716,215.03,58.7,74.9,27.97,Killorglin,Ireland,Ireland,09-10-2014,Euro,TRUE,953,UDI,DJI Phantom 4
717,239.74,68.3,92.61,40.98,Thomastown,Ireland,Ireland,2/19/2015,Euro,TRUE,3285,Holy Stone,Parrot Bebop 2
718,265.64,39.92,91.05,60.65,Tullyallen,Ireland,Ireland,07-07-2013,Euro,FALSE,7943,Holy Stone,Yuneec Typhoon H Pro
719,141.04,34.95,7.09,55.94,Tallaght,Ireland,Ireland,06-02-2012,Euro,TRUE,3268,Potensic,DJI Phantom 4
720,454.84,16.65,54.48,91,Ballymahon,Ireland,Ireland,03-06-2015,Euro,FALSE,6367,UDI,DJI Inspire 2
721,300.24,62.44,9.58,45.04,Raphoe,Ireland,Ireland,06-09-2015,Euro,FALSE,9132,JJRC,Parrot Bebop 2
722,11.71,90.29,61.14,21.33,Farranacoush,Ireland,Ireland,4/15/2013,Euro,TRUE,1144,Holy Stone,DJI Phantom 4
723,292.25,1.3,83.09,92.09,Askeaton,Ireland,Ireland,6/19/2014,Euro,FALSE,5800,Syma,Yuneec Typhoon H Pro
724,495.09,40.16,2.69,10.61,Rathdrum,Ireland,Ireland,02-12-2012,Euro,FALSE,4275,UDI,DJI Inspire 2
725,275.15,84.23,12.14,66.24,Ballybofey,Ireland,Ireland,11-09-2013,Euro,TRUE,1492,Autel Robotics,Yuneec Typhoon H Pro
726,346.74,34.62,82.92,79.79,Ashbourne,Ireland,Ireland,5/20/2014,Euro,FALSE,9135,Holy Stone,DJI Mavic Pro
727,408.41,12.4,94.92,30.16,Clonskeagh,Ireland,Ireland,5/19/2014,Euro,TRUE,6557,UDI,Yuneec Typhoon H Pro
728,416.87,30.78,60.5,53.21,Arklow,Ireland,Ireland,7/16/2014,Euro,TRUE,7167,JJRC,DJI Inspire 2
729,180.04,16.84,37.77,92.09,Killumney,Ireland,Ireland,12/24/2014,Euro,FALSE,3068,Autel Robotics,Parrot Bebop 2
730,369.18,97.69,46.19,41.81,Macroom,Ireland,Ireland,6/25/2013,Euro,FALSE,3634,DJI,DJI Phantom 4
731,412.1,65.86,94.98,65.65,Bagenalstown,Ireland,Ireland,8/27/2013,Euro,FALSE,5692,Yuneec,DJI Phantom 4
732,296.4,52.53,10.98,82.38,Donnybrook,Ireland,Ireland,05-08-2012,Euro,FALSE,4554,Yuneec,DJI Phantom 4
733,228.5,32.21,56.25,23.73,Ballyjamesduff,Ireland,Ireland,6/22/2013,Euro,TRUE,2307,Syma,DJI Phantom 4
734,485.52,78.2,56.51,52.68,Ballina,Ireland,Ireland,2/26/2015,Euro,FALSE,4977,Syma,Yuneec Typhoon H Pro
735,47.87,7.91,31.56,89.37,Kildare,Ireland,Ireland,12/24/2013,Euro,TRUE,1434,Hubsan,DJI Mavic Pro
736,431.05,80.6,64.14,46.55,Tullyallen,Ireland,Ireland,02-02-2012,Euro,FALSE,8812,Parrot,DJI Inspire 2
737,120.85,39.46,1.22,59.26,Clones,Ireland,Ireland,08-07-2014,Euro,FALSE,5835,Parrot,DJI Inspire 2
738,395.64,60.69,41.94,23.26,Piltown,Ireland,Ireland,4/19/2015,Euro,FALSE,5851,Potensic,DJI Phantom 4
739,52.82,60.61,8.81,46.84,Blarney,Ireland,Ireland,5/18/2015,Euro,TRUE,1072,JJRC,Yuneec Typhoon H Pro
740,296.78,5.03,2.33,14.79,Nenagh,Ireland,Ireland,04-04-2012,Euro,TRUE,7915,Hubsan,DJI Phantom 4
741,252.29,76.9,95.46,69.56,Crossmolina,Ireland,Ireland,4/26/2014,Euro,TRUE,279,UDI,Parrot Bebop 2
742,71.29,87.47,88.02,71.37,Bailieborough,Ireland,Ireland,11/24/2013,Euro,FALSE,9709,Parrot,Yuneec Typhoon H Pro
743,448.03,14.11,6.84,91.49,Foxrock,Ireland,Ireland,4/27/2015,Euro,FALSE,9519,Hubsan,DJI Phantom 4
744,202.05,17.06,20.74,73.29,Tralee,Ireland,Ireland,03-06-2014,Euro,FALSE,8768,Yuneec,Parrot Bebop 2
745,485.19,93.27,85.03,4.71,Bagenalstown,Ireland,Ireland,03-12-2015,Euro,FALSE,2114,Holy Stone,Parrot Bebop 2
746,472.44,66.28,35.07,97.83,Blessington,Ireland,Ireland,8/19/2013,Euro,FALSE,8845,3DR,DJI Phantom 4
747,386.57,30.41,10.46,30.91,Cavan,Ireland,Ireland,11/16/2015,Euro,TRUE,142,Potensic,Yuneec Typhoon H Pro
748,281.19,95.42,94.62,11.59,Kinlough,Ireland,Ireland,6/22/2014,Euro,FALSE,4714,Potensic,DJI Mavic Pro
749,339.36,46.99,30.25,25.39,Bayside,Ireland,Ireland,10/22/2013,Euro,FALSE,3010,DJI,DJI Phantom 4
750,27.46,2.53,2.27,15.98,Foxrock,Ireland,Ireland,7/22/2015,Euro,TRUE,2046,3DR,Yuneec Typhoon H Pro
751,131.25,82.33,10.11,68.9,Longwood,Ireland,Ireland,10-06-2013,Euro,FALSE,4658,Holy Stone,DJI Phantom 4
752,401.26,5.33,48.49,45.55,Portumna,Ireland,Ireland,08-01-2014,Euro,FALSE,475,JJRC,Parrot Bebop 2
753,150.1,23.17,66.04,98.9,Caherconlish,Ireland,Ireland,11/28/2013,Euro,TRUE,5676,Holy Stone,Yuneec Typhoon H Pro
754,69.96,21.6,67.3,86.78,Skibbereen,Ireland,Ireland,3/22/2013,Euro,TRUE,1463,Parrot,DJI Mavic Pro
755,464.52,14.13,19.63,97.35,Kinsale,Ireland,Ireland,8/29/2015,Euro,TRUE,9917,DJI,DJI Inspire 2
756,406.22,62.54,46.34,37.58,Malahide,Ireland,Ireland,5/31/2012,Euro,FALSE,5089,Holy Stone,DJI Mavic Pro
757,95.05,65.32,26.71,79,Midleton,Ireland,Ireland,03-08-2012,Euro,TRUE,3413,Hubsan,Yuneec Typhoon H Pro
758,387.8,61.19,83.81,85.2,Castlebellingham,Ireland,Ireland,8/30/2014,Euro,TRUE,7881,DJI,Yuneec Typhoon H Pro
759,56,46.91,79.38,85.23,Kill,Ireland,Ireland,1/27/2014,Euro,FALSE,5192,DJI,Yuneec Typhoon H Pro
760,94.81,40.03,13.23,22.63,Eadestown,Ireland,Ireland,03-11-2013,Euro,TRUE,3701,Holy Stone,DJI Mavic Pro
761,223.48,39.45,66.56,72.88,Athlone,Ireland,Ireland,6/18/2013,Euro,FALSE,5726,DJI,Parrot Bebop 2
762,472.9,95.92,28.33,60.03,Leixlip,Ireland,Ireland,3/27/2012,Euro,FALSE,7827,Syma,DJI Mavic Pro
763,247.13,56.4,63.84,99.51,Kingscourt,Ireland,Ireland,11-01-2012,Euro,FALSE,3000,Autel Robotics,DJI Inspire 2
764,259.63,23.42,53.68,70.27,Longwood,Ireland,Ireland,05-04-2013,Euro,TRUE,676,Potensic,Parrot Bebop 2
765,324.23,89.09,98.87,82.34,Ardee,Ireland,Ireland,8/18/2015,Euro,TRUE,6920,DJI,Yuneec Typhoon H Pro
766,268.68,37.93,28,12.55,Virginia,Ireland,Ireland,12/23/2012,Euro,TRUE,5473,JJRC,Parrot Bebop 2
767,356.87,61.61,68.76,50.94,Oughterard,Ireland,Ireland,8/13/2015,Euro,FALSE,3892,Yuneec,Parrot Bebop 2
768,337.64,38.06,24.6,26.38,Old Kilcullen,Ireland,Ireland,5/23/2014,Euro,TRUE,844,Hubsan,DJI Inspire 2
769,181.06,13.16,12.48,52.57,Swords,Ireland,Ireland,06-05-2014,Euro,TRUE,2479,Hubsan,Parrot Bebop 2
770,344.19,29.31,52.13,64.85,Sandyford,Ireland,Ireland,12/30/2015,Euro,FALSE,2439,DJI,Yuneec Typhoon H Pro
771,445.05,78.43,34.16,48.09,Ballybofey,Ireland,Ireland,10/13/2015,Euro,TRUE,8622,DJI,Yuneec Typhoon H Pro
772,22.34,23.74,11.37,53.46,Ballymun,Ireland,Ireland,10/25/2012,Euro,TRUE,4436,Parrot,DJI Phantom 4
773,275.46,60.3,23.41,42.49,Bailieborough,Ireland,Ireland,8/16/2014,Euro,FALSE,7077,UDI,DJI Inspire 2
774,93.72,14.69,83.15,57.14,Bailieborough,Ireland,Ireland,4/14/2012,Euro,FALSE,2464,Parrot,Parrot Bebop 2
775,116.36,77.15,77.75,84.5,Rathdrum,Ireland,Ireland,10/26/2015,Euro,TRUE,4260,Potensic,DJI Phantom 4
776,46.78,88.67,60.15,33.94,Cabinteely,Ireland,Ireland,12-10-2012,Euro,TRUE,911,Holy Stone,DJI Mavic Pro
777,58.72,93.05,36.26,92.24,Ballivor,Ireland,Ireland,5/24/2014,Euro,FALSE,420,Parrot,Yuneec Typhoon H Pro
778,61.48,93.4,25.02,81.58,Gweedore,Ireland,Ireland,6/22/2014,Euro,TRUE,6304,3DR,DJI Mavic Pro
779,194.31,8.68,39.94,69.37,Ashbourne,Ireland,Ireland,3/30/2014,Euro,FALSE,5998,Holy Stone,DJI Phantom 4
780,133.23,13.66,27.13,27.18,Monasterevin,Ireland,Ireland,10/16/2014,Euro,FALSE,6634,JJRC,Yuneec Typhoon H Pro
781,111.5,92.74,68.73,36.53,Castlebridge,Ireland,Ireland,02-04-2014,Euro,TRUE,1446,Hubsan,DJI Inspire 2
782,418.98,92.17,3.61,41.98,Killumney,Ireland,Ireland,01-11-2014,Euro,FALSE,922,DJI,DJI Phantom 4
783,72.21,13.95,78.42,77.99,Prosperous,Ireland,Ireland,1/29/2013,Euro,FALSE,9381,3DR,DJI Inspire 2
784,121.76,30.66,98.74,31.12,Raheny,Ireland,Ireland,11-07-2015,Euro,FALSE,8880,Holy Stone,Yuneec Typhoon H Pro
785,401.47,5.29,86.98,67.01,Tralee,Ireland,Ireland,11-03-2014,Euro,TRUE,2472,JJRC,DJI Phantom 4
786,119.49,29.85,39.63,80.66,Skerries,Ireland,Ireland,1/15/2015,Euro,TRUE,1087,DJI,Yuneec Typhoon H Pro
787,42.06,35.86,70.78,41.52,Glasnevin,Ireland,Ireland,9/27/2013,Euro,TRUE,1484,DJI,Yuneec Typhoon H Pro
788,156.21,67.68,45.15,55.18,Ferbane,Ireland,Ireland,12-01-2015,Euro,FALSE,3763,Potensic,Yuneec Typhoon H Pro
789,241.06,13.29,52.54,84.85,Oranmore,Ireland,Ireland,5/27/2015,Euro,FALSE,9430,Syma,DJI Mavic Pro
790,331.7,27.55,41.97,56.49,Lucan,Ireland,Ireland,12-04-2013,Euro,TRUE,784,Autel Robotics,Parrot Bebop 2
791,16.67,81.91,32.2,51.8,Bundoran,Ireland,Ireland,3/15/2012,Euro,FALSE,3718,UDI,DJI Mavic Pro
792,368.83,28.52,70.22,74.45,Cobh,Ireland,Ireland,7/22/2012,Euro,TRUE,1541,Holy Stone,Yuneec Typhoon H Pro
793,149.93,87.46,90.72,2.02,Ardee,Ireland,Ireland,12/13/2012,Euro,FALSE,1994,DJI,DJI Phantom 4
794,296.69,93.36,95.79,70.27,Prosperous,Ireland,Ireland,10-02-2015,Euro,FALSE,9142,Parrot,DJI Mavic Pro
795,465.46,46.38,38.81,79.06,Kill,Ireland,Ireland,12-09-2014,Euro,TRUE,5854,Syma,DJI Inspire 2
796,47.17,34.98,21.65,64.64,Kilmacanoge,Ireland,Ireland,07-10-2015,Euro,FALSE,4828,JJRC,DJI Mavic Pro
797,177.98,79.12,36,27.68,Youghal,Ireland,Ireland,5/30/2015,Euro,TRUE,9458,Autel Robotics,DJI Inspire 2
798,488.52,39.47,6.01,51.23,Booterstown,Ireland,Ireland,09-06-2015,Euro,FALSE,9198,Syma,DJI Mavic Pro
799,283.55,39.72,15.86,96.64,Kinsale,Ireland,Ireland,3/31/2014,Euro,FALSE,9032,Potensic,DJI Phantom 4
800,78.28,23.93,93.49,64.89,Carrigtwohill,Ireland,Ireland,10/16/2012,Euro,TRUE,2284,Holy Stone,DJI Phantom 4
801,255.09,5.01,6.79,54.52,Tuam,Ireland,Ireland,1/22/2013,Euro,TRUE,1680,Yuneec,DJI Phantom 4
802,247.95,69.13,65.54,68.47,Coolock,Ireland,Ireland,12/29/2013,Euro,FALSE,744,Parrot,DJI Inspire 2
803,337.66,69.39,31.05,42.12,Rathwire,Ireland,Ireland,4/28/2015,Euro,FALSE,6501,3DR,Parrot Bebop 2
804,191.26,84.93,73.76,4.88,Sandyford,Ireland,Ireland,11-08-2015,Euro,FALSE,7668,DJI,Yuneec Typhoon H Pro
805,157.6,35.68,15.16,73.94,Oranmore,Ireland,Ireland,09-11-2015,Euro,FALSE,5735,Holy Stone,Parrot Bebop 2
806,298.3,65.4,35.44,40.5,Portarlington,Ireland,Ireland,06-03-2012,Euro,TRUE,5148,Syma,DJI Inspire 2
807,309.28,21.95,90.67,80.54,Portarlington,Ireland,Ireland,10/30/2012,Euro,FALSE,3675,UDI,Yuneec Typhoon H Pro
808,84.18,9.02,71.68,52.55,Cavan,Ireland,Ireland,6/29/2015,Euro,FALSE,3267,Syma,Yuneec Typhoon H Pro
809,416.18,20.24,33.97,41.67,Fermoy,Ireland,Ireland,10-11-2014,Euro,FALSE,3447,Syma,Parrot Bebop 2
810,142.03,83.67,35.65,70.17,Macroom,Ireland,Ireland,10/20/2014,Euro,TRUE,6073,Autel Robotics,DJI Mavic Pro
811,230.25,99.53,57.12,58.67,Kingscourt,Ireland,Ireland,3/31/2012,Euro,TRUE,1090,Hubsan,DJI Phantom 4
812,394.78,78.95,83.17,20.11,Raphoe,Ireland,Ireland,8/29/2012,Euro,FALSE,8598,UDI,DJI Inspire 2
813,495.81,99.62,62.52,45.44,Gorey,Ireland,Ireland,1/19/2015,Euro,TRUE,2905,Potensic,Parrot Bebop 2
814,208.01,57.99,41.65,30.4,Dalkey,Ireland,Ireland,2/23/2014,Euro,TRUE,5463,3DR,Parrot Bebop 2
815,436.06,97.63,79.05,65.59,Edgeworthstown,Ireland,Ireland,05-07-2015,Euro,FALSE,3544,Hubsan,DJI Phantom 4
816,468.45,76.52,4.09,30.83,Kilmacanoge,Ireland,Ireland,12/22/2015,Euro,TRUE,1432,DJI,Yuneec Typhoon H Pro
817,474.54,89.35,32.42,51.33,Bayside,Ireland,Ireland,1/23/2014,Euro,FALSE,8488,Hubsan,Yuneec Typhoon H Pro
818,417.64,9.71,97.32,43.87,Malahide,Ireland,Ireland,11/26/2015,Euro,TRUE,9222,Holy Stone,DJI Phantom 4
819,412.98,10.4,37.34,37.88,Mallow,Ireland,Ireland,8/30/2013,Euro,FALSE,9595,UDI,DJI Mavic Pro
820,399.26,59.29,92.66,57.02,Monasterevin,Ireland,Ireland,08-06-2014,Euro,TRUE,6678,Holy Stone,Parrot Bebop 2
821,444.81,77.27,54.7,39.11,Trá Mhór,Ireland,Ireland,9/29/2013,Euro,FALSE,521,3DR,DJI Phantom 4
822,177.77,45.46,57.78,61.86,Granard,Ireland,Ireland,3/30/2013,Euro,TRUE,6192,Hubsan,DJI Phantom 4
823,301.04,10.35,98.87,49.11,Cherryville,Ireland,Ireland,11-12-2015,Euro,TRUE,4949,Autel Robotics,DJI Inspire 2
824,193.34,40.52,93.66,9.26,Annacotty,Ireland,Ireland,01-01-2012,Euro,TRUE,4291,Potensic,DJI Mavic Pro
825,166.63,71.48,16.21,54.68,Kinsealy-Drinan,Ireland,Ireland,02-11-2013,Euro,FALSE,9749,JJRC,Yuneec Typhoon H Pro
826,417.68,12.64,29.46,48.66,Cherryville,Ireland,Ireland,9/20/2012,Euro,FALSE,8585,Hubsan,DJI Phantom 4
827,288.99,54.61,28.82,23.42,Fermoy,Ireland,Ireland,5/13/2015,Euro,FALSE,4285,Yuneec,DJI Inspire 2
828,110.71,52.98,48.28,57.03,Ballymahon,Ireland,Ireland,12/13/2012,Euro,TRUE,4991,Potensic,Parrot Bebop 2
829,23.89,49.79,97.79,34.74,Nenagh,Ireland,Ireland,12-11-2015,Euro,TRUE,6539,UDI,Parrot Bebop 2
830,82.53,22.48,14.44,29.6,Lucan,Ireland,Ireland,8/23/2013,Euro,FALSE,6983,Hubsan,Parrot Bebop 2
831,42.53,43.41,71.2,48.81,Cork,Ireland,Ireland,2/13/2015,Euro,FALSE,3866,3DR,Parrot Bebop 2
832,330.76,32.99,87.94,53.17,Lucan,Ireland,Ireland,09-06-2014,Euro,FALSE,3922,Potensic,DJI Mavic Pro
833,52.73,84.62,38.42,86.82,Cluain Meala,Ireland,Ireland,03-07-2013,Euro,TRUE,4228,DJI,DJI Phantom 4
834,311.46,84.27,88.4,43.43,Dunmanway,Ireland,Ireland,01-12-2015,Euro,TRUE,8471,JJRC,DJI Inspire 2
835,434.38,34.3,78.72,72.69,Malahide,Ireland,Ireland,1/18/2013,Euro,TRUE,1362,UDI,DJI Phantom 4
836,425.78,82.63,38.85,95.97,Loughrea,Ireland,Ireland,05-08-2015,Euro,TRUE,9273,Autel Robotics,DJI Mavic Pro
837,356.68,10.1,74.14,17.72,Watergrasshill,Ireland,Ireland,8/31/2014,Euro,TRUE,9948,DJI,DJI Phantom 4
838,89.96,9.08,66.13,82.38,Kiltamagh,Ireland,Ireland,04-11-2013,Euro,TRUE,7323,DJI,Parrot Bebop 2
839,119.55,35.62,80.26,9.49,Athy,Ireland,Ireland,02-06-2014,Euro,FALSE,898,DJI,DJI Mavic Pro
840,177.35,15.17,84.38,95.29,Portumna,Ireland,Ireland,7/23/2014,Euro,FALSE,5997,Potensic,Yuneec Typhoon H Pro
841,30.08,58.65,56.31,61.99,Longwood,Ireland,Ireland,5/19/2015,Euro,TRUE,9606,Syma,Parrot Bebop 2
842,102.18,17.76,42.98,63.59,Ballisodare,Ireland,Ireland,6/20/2013,Euro,TRUE,3530,JJRC,DJI Mavic Pro
843,178.38,26.35,96.15,98.81,Dunleer,Ireland,Ireland,4/23/2012,Euro,FALSE,1451,DJI,Yuneec Typhoon H Pro
844,184.96,98.02,95.11,71.91,Monkstown,Ireland,Ireland,8/22/2014,Euro,FALSE,8545,3DR,DJI Phantom 4
845,295.41,50.97,66.66,2.58,Kilkenny,Ireland,Ireland,5/26/2012,Euro,TRUE,1481,Potensic,DJI Phantom 4
846,228.65,95.67,74.92,71.26,Naas,Ireland,Ireland,1/25/2012,Euro,FALSE,8386,Parrot,Yuneec Typhoon H Pro
847,152.02,1.62,61.1,11.94,Trá Mhór,Ireland,Ireland,11-01-2012,Euro,FALSE,1066,3DR,DJI Mavic Pro
848,36.99,9.87,8.42,44.66,Midleton,Ireland,Ireland,06-07-2012,Euro,FALSE,244,DJI,Yuneec Typhoon H Pro
849,292.34,79.21,76.93,6.23,Monkstown,Ireland,Ireland,5/31/2013,Euro,TRUE,9355,Potensic,Yuneec Typhoon H Pro
850,64.26,25.74,26.91,85.95,Rathangan,Ireland,Ireland,11-01-2015,Euro,TRUE,8008,UDI,Parrot Bebop 2
851,146.73,89.99,76.13,17.75,Milltown,Ireland,Ireland,3/13/2014,Euro,FALSE,4755,DJI,DJI Phantom 4
852,355.41,44.23,65.53,82.42,Bundoran,Ireland,Ireland,07-02-2015,Euro,TRUE,7231,Syma,Parrot Bebop 2
853,103.91,84.29,79.08,18.44,Moate,Ireland,Ireland,11-11-2014,Euro,TRUE,5857,Hubsan,Yuneec Typhoon H Pro
854,315.6,15.98,57.58,57.96,Thomastown,Ireland,Ireland,3/15/2013,Euro,FALSE,5443,Holy Stone,Parrot Bebop 2
855,385,25.36,55.3,19.04,Edgeworthstown,Ireland,Ireland,04-03-2012,Euro,FALSE,4308,UDI,Yuneec Typhoon H Pro
856,49.69,21.22,59.57,44.58,Oranmore,Ireland,Ireland,2/27/2013,Euro,FALSE,7736,Syma,Parrot Bebop 2
857,349.69,17.69,80.87,23.63,Bayside,Ireland,Ireland,05-03-2012,Euro,FALSE,7635,Potensic,Yuneec Typhoon H Pro
858,86.56,18.67,14.2,69.94,Kilkenny,Ireland,Ireland,11-04-2014,Euro,TRUE,1660,Parrot,DJI Inspire 2
859,475.04,68.07,55.8,31.85,Adare,Ireland,Ireland,8/30/2013,Euro,TRUE,9304,JJRC,Yuneec Typhoon H Pro
860,498.03,93.34,82.99,81.81,Kinsale,Ireland,Ireland,05-04-2013,Euro,FALSE,5336,UDI,DJI Phantom 4
861,401.09,83.08,7.19,79.08,Dalkey,Ireland,Ireland,02-04-2014,Euro,FALSE,333,UDI,Yuneec Typhoon H Pro
862,74.61,28.58,55.27,10.9,Dunleer,Ireland,Ireland,12-01-2015,Euro,FALSE,4676,3DR,DJI Inspire 2
863,442.38,47.71,29.14,11.77,Dalkey,Ireland,Ireland,11-01-2015,Euro,TRUE,5096,3DR,Yuneec Typhoon H Pro
864,311.38,91.19,7.18,85.95,Ardee,Ireland,Ireland,12-12-2013,Euro,TRUE,5866,Parrot,DJI Phantom 4
865,407.41,12.36,84.24,50.85,Ballinroad,Ireland,Ireland,02-10-2013,Euro,TRUE,3397,Hubsan,Yuneec Typhoon H Pro
866,326.45,2.32,49,7.7,Ferbane,Ireland,Ireland,07-02-2012,Euro,FALSE,4333,Yuneec,DJI Mavic Pro
867,88.19,44.43,30.7,32.91,Youghal,Ireland,Ireland,08-02-2015,Euro,TRUE,7535,Yuneec,Yuneec Typhoon H Pro
868,35.38,18.31,7.6,74.46,Drumcondra,Ireland,Ireland,9/20/2014,Euro,FALSE,6100,Hubsan,DJI Inspire 2
869,25.02,52.93,94.62,19.09,Daingean,Ireland,Ireland,4/28/2012,Euro,TRUE,1687,DJI,Yuneec Typhoon H Pro
870,36.72,52.02,20.15,40.42,Eadestown,Ireland,Ireland,04-06-2013,Euro,TRUE,4405,3DR,DJI Inspire 2
871,350.93,24.87,79.57,7.09,Stradbally,Ireland,Ireland,07-04-2013,Euro,TRUE,1140,Potensic,DJI Mavic Pro
872,74.15,88.42,19.83,15.55,Lusk,Ireland,Ireland,9/16/2013,Euro,FALSE,4511,DJI,DJI Inspire 2
873,473.22,80.77,43.25,9.4,Clondalkin,Ireland,Ireland,4/27/2015,Euro,FALSE,1582,3DR,Yuneec Typhoon H Pro
874,227.96,72.37,84.59,73.37,Granard,Ireland,Ireland,05-07-2015,Euro,FALSE,3338,Holy Stone,DJI Mavic Pro
875,432.44,30.55,67.57,41.62,Blarney,Ireland,Ireland,03-06-2012,Euro,TRUE,4376,Yuneec,Yuneec Typhoon H Pro
876,179.92,62.04,87.79,22.35,Ardee,Ireland,Ireland,7/25/2012,Euro,TRUE,2041,UDI,Parrot Bebop 2
877,139.79,24.88,5.95,34.38,Coolock,Ireland,Ireland,7/14/2014,Euro,FALSE,7600,Hubsan,DJI Phantom 4
878,18.36,36.33,79.65,96.49,Cashel,Ireland,Ireland,07-07-2014,Euro,TRUE,5395,JJRC,DJI Phantom 4
879,267.79,67.37,18.66,11.95,Tallaght,Ireland,Ireland,12/30/2012,Euro,FALSE,9304,Yuneec,Parrot Bebop 2
880,212.8,98.14,92.57,50.42,Castleblayney,Ireland,Ireland,03-07-2015,Euro,TRUE,2629,3DR,Yuneec Typhoon H Pro
881,484.47,44.2,83.24,35.18,Kinnegad,Ireland,Ireland,2/22/2012,Euro,TRUE,2799,Syma,DJI Inspire 2
882,209.21,4.65,24.3,76.38,Castlebridge,Ireland,Ireland,5/20/2013,Euro,TRUE,4383,Parrot,DJI Phantom 4
883,394.12,76.08,3.84,7.14,Kilkenny,Ireland,Ireland,1/16/2014,Euro,FALSE,9700,Potensic,Parrot Bebop 2
884,157.89,51.48,58.33,78.74,Manorhamilton,Ireland,Ireland,11/24/2014,Euro,FALSE,2304,Autel Robotics,DJI Mavic Pro
885,129.49,77.68,10.5,61.98,Cashel,Ireland,Ireland,09-09-2013,Euro,FALSE,1271,DJI,Parrot Bebop 2
886,292.95,69.67,22.46,24.71,Mallow,Ireland,Ireland,7/26/2013,Euro,TRUE,2327,Potensic,Parrot Bebop 2
887,220.71,98.67,49.81,63.36,Castlepollard,Ireland,Ireland,10/30/2014,Euro,FALSE,5015,Parrot,DJI Inspire 2
888,104.74,50.17,23.98,84.85,Old Kilcullen,Ireland,Ireland,06-12-2015,Euro,FALSE,6364,3DR,DJI Inspire 2
889,181.06,40.57,60.47,19.3,Enniskerry,Ireland,Ireland,4/17/2014,Euro,FALSE,485,JJRC,DJI Mavic Pro
890,143.85,93.03,5.14,88.94,Carrigtwohill,Ireland,Ireland,5/21/2014,Euro,FALSE,357,Hubsan,DJI Inspire 2
891,125.2,64.57,55.95,22.04,Portumna,Ireland,Ireland,8/15/2015,Euro,TRUE,8396,3DR,DJI Phantom 4
892,316.46,4.84,68.91,28.12,Clogherhead,Ireland,Ireland,01-04-2012,Euro,FALSE,4843,Holy Stone,DJI Mavic Pro
893,410.79,65.02,94.62,25.92,Fermoy,Ireland,Ireland,5/31/2013,Euro,FALSE,6771,UDI,Parrot Bebop 2
894,464.05,35.46,28.41,72.29,Fermoy,Ireland,Ireland,02-06-2015,Euro,FALSE,2553,DJI,DJI Phantom 4
895,477.07,16.64,18.52,15.3,Drumcondra,Ireland,Ireland,12/17/2015,Euro,TRUE,9751,3DR,DJI Phantom 4
896,269.59,66.14,56.22,39.54,Rathdrum,Ireland,Ireland,9/23/2014,Euro,FALSE,9378,Syma,Yuneec Typhoon H Pro
897,51.39,51.05,68.21,27.52,Kilmacanoge,Ireland,Ireland,05-08-2013,Euro,FALSE,6664,JJRC,Yuneec Typhoon H Pro
898,185.26,57.53,60.23,72.11,Valleymount,Ireland,Ireland,12/27/2013,Euro,FALSE,4384,UDI,DJI Phantom 4
899,120.34,55.91,60.24,12.54,Nenagh,Ireland,Ireland,02-06-2013,Euro,TRUE,7722,Potensic,DJI Mavic Pro
900,463.94,42.49,8.55,83.57,Kiltamagh,Ireland,Ireland,3/31/2014,Euro,TRUE,691,Yuneec,DJI Inspire 2
901,227.12,73.87,30.73,92.4,Clogherhead,Ireland,Ireland,4/16/2014,Euro,FALSE,7770,Hubsan,DJI Inspire 2
902,292.72,10.08,16.95,41.91,Stradbally,Ireland,Ireland,05-07-2012,Euro,TRUE,5535,Holy Stone,Yuneec Typhoon H Pro
903,32.26,30.44,50.78,22.03,Ballymun,Ireland,Ireland,10/27/2013,Euro,FALSE,2802,UDI,DJI Mavic Pro
904,390,13.02,78.57,28.19,Farranacoush,Ireland,Ireland,3/20/2015,Euro,TRUE,9495,UDI,Parrot Bebop 2
905,261.32,80.93,27.36,27.6,Dundrum,Ireland,Ireland,6/30/2015,Euro,TRUE,8320,Holy Stone,DJI Phantom 4
906,236.43,64.74,71.11,37.07,Youghal,Ireland,Ireland,09-02-2015,Euro,TRUE,1317,Yuneec,DJI Inspire 2
907,118.3,43.29,19.97,26.14,Ballylinan,Ireland,Ireland,2/15/2013,Euro,FALSE,870,UDI,DJI Mavic Pro
908,355.39,60.59,94.03,77.23,Dungarvan,Ireland,Ireland,05-02-2013,Euro,FALSE,1545,Yuneec,DJI Inspire 2
909,243.44,42.63,65.91,56.22,Kingscourt,Ireland,Ireland,7/29/2013,Euro,TRUE,7480,Autel Robotics,DJI Phantom 4
910,481.7,13.11,18.28,94.71,Donabate,Ireland,Ireland,4/24/2015,Euro,TRUE,4158,UDI,Yuneec Typhoon H Pro
911,394.04,57.14,89.91,20.02,Birr,Ireland,Ireland,06-10-2015,Euro,TRUE,7759,Hubsan,DJI Phantom 4
912,51.62,52.88,29.47,50.75,Ballivor,Ireland,Ireland,09-12-2015,Euro,TRUE,6993,Yuneec,DJI Phantom 4
913,349.73,87.37,37.6,16.98,Skibbereen,Ireland,Ireland,09-07-2012,Euro,TRUE,4323,DJI,DJI Phantom 4
914,425.63,6.96,38.67,18.93,Muff,Ireland,Ireland,8/18/2013,Euro,TRUE,1229,Syma,Yuneec Typhoon H Pro
